School_ID,Region,School_Type,Student_Count,Teacher_Count,Term_1_Avg,Term_2_Avg,STEM_Subject_Rate,Literacy_Rate,Failure_Risk_Index,Average_Attendance,Library_Usage_Hours,Extracurricular_Participation,LMS_Login_Frequency,Internet_Speed_Mbps,Smart_Classroom_Ratio,Lab_Equipment_Quality_Score,Teacher_Turnover_Rate,Teacher_PhD_Ratio,Professional_Development_Hours_Per_Year,Budget_Per_Student,Budget_Allocation_IT,Budget_Allocation_Scholarships,Regional_Economic_Index,Student_Wellbeing_Score,Teacher_Burnout_Index,Overall_School_Quality_Score,Teacher_to_Student_Ratio,Budget_Efficiency_Score
SCH_0814,الشمال,حكومية,1807,198,65.35,27.85,44.71,50.49,0.12,72.49,0.13,53.16,9.74,18.25,0.06,1,13.92,0.19,34.34,5879.72,0.16,0.04,0.84,3.41,5.51,42.32,0.11,7.2
SCH_0815,الغرب,حكومية,229,125,18.64,51.84,58.62,34.36,56.82,84.4,1.84,37.12,10.27,71.06,0.29,9,12.63,0.3,55.85,2714.26,0.02,0.03,0.83,3.2,1.91,48.62,0.55,17.91
SCH_0816,الجنوب,خاصة,2142,142,84.49,72.29,84.93,82.37,8.3,77.84,2.04,40.07,15.88,59.13,0.3,4,0.0,0.33,53.89,8987.21,0.1,0.07,0.76,6.42,2.59,66.38,0.07,7.39
SCH_0817,الشمال,حكومية,2333,65,62.82,65.28,68.54,59.89,1.03,98.82,4.11,88.21,19.25,41.9,0.3,3,22.37,0.33,62.49,7426.99,0.1,0.04,1.0,7.07,3.86,60.96,0.03,8.21
SCH_0818,المركز,حكومية,1457,196,66.68,75.89,73.95,87.99,0.0,77.21,14.76,76.43,8.98,106.72,0.72,8,3.67,0.26,35.13,8182.42,0.11,0.09,0.62,7.47,1.0,72.17,0.13,8.82
SCH_0819,الشرق,خاصة,564,158,3.2,48.34,0.0,41.8,36.45,77.0,2.12,30.11,3.89,10.0,0.12,6,22.34,0.0,27.49,4155.18,0.02,0.09,0.79,4.48,3.48,31.59,0.28,7.6
SCH_0820,الغرب,حكومية,2000,160,89.27,80.15,58.83,89.76,4.03,93.04,19.08,49.62,7.79,50.19,0.41,7,11.7,0.12,28.36,8779.87,0.19,0.05,0.86,4.71,2.26,65.2,0.08,7.43
SCH_0821,الغرب,مجتمعية,2022,149,71.69,62.29,65.14,70.5,0.0,99.73,1.35,48.01,8.3,73.81,0.38,9,4.08,0.22,27.31,8118.67,0.14,0.07,0.56,3.67,1.0,61.82,0.07,7.61
SCH_0822,الغرب,حكومية,2062,59,56.29,27.6,0.0,32.77,44.89,88.06,0.1,0.0,8.74,76.47,0.44,5,13.99,0.25,16.94,10312.29,0.07,0.04,0.62,4.2,1.65,42.67,0.03,4.14
SCH_0823,الشرق,حكومية,1104,178,40.49,40.09,24.28,24.51,43.6,77.22,0.49,33.1,6.48,27.7,0.13,2,32.63,0.49,7.25,4823.92,0.01,0.04,0.98,3.17,2.65,32.27,0.16,6.69
SCH_0824,الشمال,مجتمعية,897,183,71.12,100.0,95.92,88.59,36.25,94.73,2.25,85.85,20.61,34.22,0.38,3,0.0,0.4,65.3,11810.98,0.18,0.1,0.32,5.26,1.0,71.87,0.2,6.08
SCH_0825,الجنوب,حكومية,2378,56,52.82,32.9,50.12,33.77,50.38,84.6,1.14,31.36,7.47,54.0,0.32,3,37.92,0.0,0.0,6057.46,0.03,0.04,0.53,3.9,6.16,33.92,0.02,5.6
SCH_0826,الشمال,حكومية,2055,149,63.18,33.47,54.2,38.45,0.0,98.29,0.33,14.58,6.34,24.46,0.42,4,6.99,0.01,53.22,5757.41,0.14,0.04,0.64,1.49,1.0,47.84,0.07,8.31
SCH_0827,الجنوب,حكومية,550,29,36.98,16.64,60.05,40.65,50.81,95.93,1.83,41.75,0.67,74.51,0.47,10,2.98,0.46,50.96,6159.0,0.07,0.03,0.3,4.23,4.23,52.42,0.05,8.51
SCH_0828,الغرب,حكومية,379,74,58.17,44.72,89.86,52.39,39.24,86.48,1.54,61.94,12.99,46.35,0.34,7,11.89,0.14,44.82,4598.63,0.15,0.03,0.93,4.57,4.16,54.48,0.2,11.85
SCH_0829,الشمال,حكومية,1703,54,14.49,0.0,50.42,14.41,24.7,94.09,0.37,7.94,3.49,62.82,0.27,10,39.96,0.09,11.83,5606.79,0.04,0.03,0.5,1.0,3.7,30.37,0.03,5.42
SCH_0830,الغرب,حكومية,1386,179,100.0,64.58,82.18,79.06,4.39,94.99,1.53,81.27,16.18,65.71,0.63,6,0.0,0.09,19.74,4492.71,0.12,0.04,0.48,5.39,1.0,65.61,0.13,14.6
SCH_0831,المركز,حكومية,2006,126,22.62,50.65,42.6,56.08,33.53,100.0,7.31,46.72,4.67,24.63,0.31,3,12.27,0.37,25.36,4445.13,0.13,0.03,0.87,7.99,3.75,47.12,0.06,10.6
SCH_0832,الغرب,حكومية,973,197,95.16,86.37,89.42,98.18,0.0,99.61,1.66,64.22,19.07,29.6,0.79,7,7.98,0.34,55.52,9318.86,0.24,0.12,0.49,7.38,1.0,75.72,0.2,8.13
SCH_0833,الغرب,خاصة,709,91,30.82,74.62,34.26,31.19,26.47,93.35,4.0,20.67,7.9,19.99,0.37,4,15.39,0.0,31.98,8172.2,0.14,0.04,0.76,7.78,5.62,45.71,0.13,5.59
SCH_0834,الجنوب,خاصة,564,119,53.15,64.21,92.12,72.69,30.12,100.0,3.88,52.24,15.43,75.09,0.8,10,11.38,0.06,25.28,10745.22,0.15,0.1,0.88,2.69,1.0,64.51,0.21,6.0
SCH_0835,المركز,حكومية,552,121,0.0,12.16,30.34,27.71,48.32,87.01,1.43,0.0,4.76,21.91,0.3,8,13.1,0.1,42.89,3849.8,0.06,0.06,0.85,3.01,3.03,34.1,0.22,8.86
SCH_0836,الغرب,حكومية,1306,136,76.56,95.73,72.17,83.28,0.1,86.79,1.2,69.04,7.34,98.14,0.09,7,0.0,0.25,69.2,8896.68,0.09,0.07,0.85,1.31,2.34,67.92,0.1,7.63
SCH_0837,الغرب,حكومية,1448,94,71.12,61.18,100.0,84.92,20.3,95.62,2.17,83.24,11.69,127.41,0.46,7,0.99,0.4,43.63,11274.71,0.15,0.1,0.36,7.21,1.0,72.68,0.06,6.45
SCH_0838,المركز,حكومية,611,139,1.7,0.0,0.0,23.52,54.12,82.24,1.82,24.06,0.0,10.0,0.0,9,13.49,0.08,21.9,500.0,0.01,0.01,0.36,1.33,7.45,23.07,0.23,46.13
SCH_0839,المركز,خاصة,934,198,74.92,58.33,29.46,51.54,29.84,94.67,1.49,44.65,8.18,50.41,0.16,8,12.46,0.11,11.88,7195.85,0.09,0.02,0.51,5.55,3.62,49.48,0.21,6.88
SCH_0840,الشمال,خاصة,317,186,48.38,42.45,45.17,38.28,19.58,90.03,0.81,44.13,0.0,78.77,0.2,1,9.77,0.05,27.4,4520.99,0.09,0.02,0.33,2.03,3.01,42.46,0.59,9.39
SCH_0841,الجنوب,حكومية,681,199,37.36,4.81,0.0,9.85,46.2,88.96,0.28,0.56,2.58,14.33,0.22,7,18.45,0.0,29.88,3174.32,0.01,0.03,0.65,2.67,4.95,27.73,0.29,8.73
SCH_0842,المركز,حكومية,391,148,28.26,28.93,61.71,46.43,16.89,79.67,6.97,16.91,0.0,15.3,0.17,3,17.46,0.05,38.22,5091.28,0.07,0.05,0.58,2.37,8.07,37.9,0.38,7.44
SCH_0843,المركز,حكومية,306,46,14.12,36.94,16.43,21.26,4.22,92.4,1.74,18.07,9.05,17.68,0.48,4,0.0,0.08,22.39,6204.45,0.07,0.09,0.69,2.34,7.07,38.26,0.15,6.17
SCH_0844,الشرق,حكومية,581,122,18.64,21.92,31.73,38.38,28.78,78.12,2.96,55.79,0.0,10.0,0.07,6,14.2,0.1,26.1,6483.45,0.05,0.06,0.51,1.86,4.95,34.59,0.21,5.33
SCH_0845,المركز,حكومية,982,128,73.25,75.32,93.02,91.49,11.05,100.0,2.85,72.06,6.36,46.13,0.39,5,29.62,0.09,35.56,9978.15,0.13,0.05,0.64,3.67,1.7,60.06,0.13,6.02
SCH_0846,الجنوب,مجتمعية,443,160,73.92,15.7,18.83,34.06,35.52,96.01,6.16,34.61,11.82,10.0,0.0,8,5.87,0.19,25.75,6011.9,0.01,0.06,0.53,5.79,5.09,45.12,0.36,7.5
SCH_0847,الغرب,خاصة,667,82,61.6,83.8,94.76,74.59,24.91,96.44,3.64,32.92,14.58,97.07,0.81,2,16.22,0.2,52.31,9400.82,0.09,0.08,0.44,7.02,2.46,67.28,0.12,7.16
SCH_0848,الغرب,حكومية,1065,141,40.48,61.56,11.71,37.72,24.62,90.6,1.92,31.2,8.91,67.53,0.5,5,17.75,0.0,0.0,8890.83,0.1,0.07,0.75,4.67,4.97,43.14,0.13,4.85
SCH_0849,الغرب,حكومية,1761,149,48.59,52.72,63.98,71.03,14.94,89.12,9.75,20.68,3.84,30.86,0.33,5,4.2,0.12,36.61,4087.54,0.09,0.04,0.77,6.82,1.0,53.72,0.08,13.14
SCH_0850,الغرب,مجتمعية,1433,128,11.74,13.12,26.44,10.74,53.95,81.68,3.12,0.0,7.07,10.0,0.0,3,8.02,0.08,29.78,7447.77,0.04,0.01,0.88,1.0,8.66,28.62,0.09,3.84
SCH_0851,الشرق,حكومية,803,22,23.1,38.93,41.13,40.38,17.73,89.08,0.39,10.65,5.61,70.26,0.21,10,15.9,0.14,24.03,5358.19,0.04,0.02,0.91,5.79,3.97,43.01,0.03,8.03
SCH_0852,المركز,حكومية,1860,78,42.05,31.48,29.53,54.33,37.87,100.0,0.56,7.63,4.92,15.34,0.22,5,32.32,0.15,21.47,6162.2,0.04,0.01,0.79,3.32,8.3,34.62,0.04,5.62
SCH_0853,الغرب,حكومية,1296,149,53.01,60.69,62.55,52.45,17.04,92.2,5.58,59.6,15.5,61.37,0.2,4,7.69,0.3,29.34,6105.29,0.01,0.03,0.78,2.21,3.15,54.85,0.11,8.98
SCH_0854,الشمال,خاصة,2215,55,83.2,70.75,61.28,62.36,12.9,80.92,7.24,58.04,4.22,89.18,0.87,5,7.47,0.4,32.88,6277.24,0.14,0.05,0.34,6.25,1.5,65.32,0.02,10.41
SCH_0855,الغرب,حكومية,1858,54,43.28,44.84,58.44,44.96,41.05,75.4,2.54,13.66,10.66,19.41,0.61,10,24.94,0.16,32.28,6814.54,0.15,0.07,0.38,1.21,6.33,45.03,0.03,6.61
SCH_0856,المركز,حكومية,1933,17,0.0,7.16,37.3,16.61,39.46,74.48,1.86,0.0,3.41,10.0,0.0,9,25.94,0.0,24.9,5775.39,0.01,0.06,0.87,4.0,6.01,26.32,0.01,4.56
SCH_0857,الغرب,خاصة,1813,159,57.0,42.05,22.03,49.93,41.59,86.03,3.21,42.4,5.02,25.36,0.01,7,0.0,0.08,0.66,6784.39,0.01,0.01,0.46,4.87,3.83,41.7,0.09,6.15
SCH_0858,الشرق,خاصة,1059,124,27.09,54.08,92.63,38.34,0.0,100.0,2.15,59.79,3.12,10.68,0.44,1,11.67,0.02,46.98,5925.89,0.11,0.1,0.55,4.44,1.0,48.71,0.12,8.22
SCH_0859,الجنوب,مجتمعية,2079,128,0.0,0.0,17.02,18.79,17.01,79.12,3.07,21.14,2.34,37.69,0.0,3,34.35,0.32,22.58,11838.85,0.11,0.01,0.4,4.38,5.94,28.11,0.06,2.37
SCH_0860,الجنوب,حكومية,1476,126,44.47,97.69,98.12,75.58,0.0,100.0,0.43,23.63,4.64,76.26,0.39,9,10.07,0.47,66.46,9473.2,0.09,0.07,0.44,1.49,1.52,65.72,0.09,6.94
SCH_0861,المركز,حكومية,212,194,2.79,27.27,10.55,21.25,24.34,88.07,8.1,4.83,8.39,18.74,0.1,4,0.0,0.15,7.03,6011.19,0.01,0.01,0.84,1.0,4.12,33.14,0.92,5.51
SCH_0862,الجنوب,خاصة,1299,164,51.05,15.42,44.26,20.76,62.8,91.88,4.03,71.71,4.98,70.9,0.17,4,21.36,0.22,16.02,4401.64,0.03,0.05,0.48,1.9,3.21,39.65,0.13,9.01
SCH_0863,الجنوب,خاصة,1274,18,49.89,55.91,66.5,70.13,23.51,93.89,3.56,17.75,4.48,44.62,0.52,10,9.9,0.2,32.69,5421.7,0.03,0.01,0.61,8.67,3.73,54.82,0.01,10.11
SCH_0864,الشمال,حكومية,986,148,60.08,21.18,33.62,55.15,18.5,93.86,1.23,40.59,0.0,59.9,0.61,6,0.0,0.18,38.61,5336.15,0.03,0.05,0.41,1.17,1.0,49.22,0.15,9.22
SCH_0865,المركز,حكومية,348,180,57.16,58.27,67.14,69.29,28.9,88.28,0.7,94.96,7.54,80.26,0.47,3,0.0,0.0,10.44,9760.65,0.08,0.07,0.77,1.84,1.64,54.97,0.52,5.63
SCH_0866,المركز,خاصة,1954,40,9.9,0.0,33.93,14.44,61.29,66.84,1.13,0.0,6.95,10.0,0.0,3,33.47,0.0,9.1,1378.18,0.01,0.01,0.81,1.0,7.65,16.3,0.02,11.83
SCH_0867,الجنوب,خاصة,2369,153,56.09,48.22,42.54,73.88,7.2,85.19,3.76,75.86,7.9,83.63,0.32,9,5.43,0.01,43.56,4292.4,0.03,0.03,0.55,5.73,1.0,57.66,0.06,13.43
SCH_0868,الجنوب,حكومية,1503,31,53.17,19.01,34.37,36.45,66.11,82.17,3.3,20.43,5.51,46.57,0.14,5,5.24,0.17,18.6,7069.88,0.07,0.06,0.85,2.23,3.78,40.16,0.02,5.68
SCH_0869,الجنوب,حكومية,1379,106,56.69,69.49,40.6,75.59,22.31,93.85,1.89,11.43,18.04,92.9,0.78,7,8.73,0.18,59.65,8094.91,0.11,0.08,0.47,4.77,1.0,63.48,0.08,7.84
SCH_0870,الشرق,حكومية,281,45,54.91,70.82,91.93,86.5,25.74,92.81,3.63,36.88,7.01,21.55,0.5,5,3.41,0.47,31.37,5700.15,0.02,0.05,0.78,6.37,1.56,59.19,0.16,10.38
SCH_0871,الغرب,حكومية,691,177,45.64,37.7,40.49,61.65,32.4,87.83,5.89,24.93,3.47,53.4,0.38,6,13.47,0.29,21.54,4325.14,0.09,0.07,0.81,3.69,6.3,46.07,0.26,10.65
SCH_0872,الشرق,حكومية,2225,158,42.1,69.3,90.89,66.03,23.98,100.0,0.11,20.11,12.05,53.07,0.53,8,6.25,0.24,49.22,10557.8,0.08,0.06,0.98,5.76,1.0,61.92,0.07,5.86
SCH_0873,المركز,حكومية,1124,121,0.8,0.0,0.0,4.66,39.65,80.08,1.23,0.0,2.41,10.0,0.0,8,12.48,0.0,44.73,3858.37,0.04,0.02,0.46,1.24,7.41,24.91,0.11,6.46
SCH_0874,الشمال,حكومية,1496,160,16.72,30.15,45.84,38.42,70.45,69.44,3.8,37.8,0.44,64.76,0.39,2,14.27,0.32,32.99,1845.97,0.07,0.02,0.37,1.0,3.7,36.79,0.11,19.93
SCH_0875,الغرب,حكومية,1803,125,38.75,19.72,46.19,22.9,30.7,88.96,2.29,12.16,0.52,35.91,0.07,9,21.91,0.09,47.92,2516.43,0.02,0.04,0.48,2.07,3.14,37.7,0.07,14.98
SCH_0876,الشمال,حكومية,1796,115,69.17,79.63,63.23,74.28,30.46,100.0,4.25,46.72,17.41,23.49,0.6,10,8.47,0.25,65.49,7022.82,0.13,0.09,0.39,5.91,1.0,66.23,0.06,9.43
SCH_0877,المركز,خاصة,322,126,76.63,29.41,41.9,59.81,14.58,92.96,2.69,72.68,6.32,41.67,0.66,6,10.03,0.18,23.15,8426.85,0.04,0.04,0.42,6.26,4.11,53.24,0.39,6.32
SCH_0878,المركز,حكومية,907,76,15.3,0.0,1.19,9.36,33.09,83.57,11.68,0.0,0.0,42.42,0.0,7,40.81,0.0,38.35,5187.41,0.09,0.01,0.53,1.0,4.76,27.48,0.08,5.3
SCH_0879,الشمال,حكومية,1190,126,35.34,27.14,30.46,50.57,56.64,91.3,0.19,47.4,7.53,18.19,0.33,3,21.37,0.14,10.28,8327.62,0.03,0.05,0.59,1.0,2.74,35.68,0.11,4.28
SCH_0880,الشمال,خاصة,2240,169,58.28,60.47,78.72,62.15,19.67,100.0,2.51,11.78,13.09,28.77,0.43,4,19.17,0.0,43.6,4038.42,0.1,0.09,0.93,5.95,2.77,52.29,0.08,12.95
SCH_0881,الشمال,حكومية,909,177,43.2,40.66,35.54,42.0,33.32,81.23,0.28,6.54,3.9,27.92,0.0,6,15.26,0.0,28.63,5711.11,0.04,0.04,0.44,4.44,3.72,37.58,0.19,6.58
SCH_0882,المركز,مجتمعية,993,130,0.0,19.25,0.0,27.95,46.74,86.75,0.43,7.76,4.94,29.12,0.0,7,23.44,0.1,43.16,6904.36,0.01,0.02,0.98,1.6,1.1,30.56,0.13,4.43
SCH_0883,الجنوب,خاصة,911,187,26.13,29.22,31.82,27.82,70.6,94.05,1.5,53.67,0.29,15.01,0.04,6,11.47,0.35,48.64,8245.71,0.1,0.04,0.87,3.49,2.81,41.22,0.21,5.0
SCH_0884,الشمال,حكومية,1917,49,76.7,45.18,84.49,96.5,38.98,95.74,0.78,51.44,16.21,98.83,0.51,5,11.0,0.31,54.68,9815.52,0.1,0.11,0.92,5.84,2.56,66.96,0.03,6.82
SCH_0885,الغرب,مجتمعية,456,42,98.61,93.03,49.67,100.0,23.03,92.26,15.83,55.47,9.09,93.49,0.64,2,0.78,0.17,52.21,14167.32,0.05,0.09,0.95,8.4,1.0,74.39,0.09,5.25
SCH_0886,المركز,حكومية,1412,117,53.61,57.52,41.77,52.3,69.96,86.16,9.89,42.0,8.38,50.39,0.2,7,15.8,0.0,41.33,7417.34,0.01,0.03,0.83,5.36,1.08,51.87,0.08,6.99
SCH_0887,الشرق,حكومية,1070,139,44.8,83.49,57.75,47.46,14.19,87.05,1.35,43.29,10.33,10.0,0.65,5,15.78,0.25,33.91,8115.41,0.02,0.08,0.85,3.58,2.55,51.92,0.13,6.4
SCH_0888,الشرق,حكومية,1931,116,20.18,50.99,54.61,53.29,31.16,94.99,3.8,25.17,9.1,57.84,0.55,9,10.48,0.09,36.29,7103.96,0.15,0.04,0.61,9.57,1.11,53.75,0.06,7.57
SCH_0889,الغرب,حكومية,1008,151,27.2,41.99,57.06,71.72,25.15,93.99,2.72,31.14,1.62,44.45,0.4,4,41.39,0.25,57.23,5076.23,0.14,0.08,0.66,1.03,2.83,43.64,0.15,8.6
SCH_0890,الجنوب,مجتمعية,470,157,18.89,27.28,32.17,43.53,12.22,100.0,4.52,39.72,0.0,34.19,0.05,10,12.71,0.13,50.19,2823.11,0.01,0.06,0.95,2.12,2.47,42.89,0.33,15.19
SCH_0891,الشمال,حكومية,1743,35,10.95,14.63,11.62,25.79,47.71,74.55,2.52,0.0,10.74,10.0,0.12,2,13.63,0.13,23.42,4656.21,0.01,0.04,0.56,1.0,4.12,27.3,0.02,5.86
SCH_0892,المركز,حكومية,749,66,75.02,94.07,89.56,88.42,5.17,100.0,0.0,66.78,7.4,63.81,0.67,7,13.21,0.23,46.05,7822.91,0.09,0.04,0.33,7.76,1.41,68.61,0.09,8.77
SCH_0893,الشمال,حكومية,1337,177,10.05,4.97,46.24,20.11,64.46,85.07,3.62,3.32,6.39,33.08,0.29,7,14.78,0.11,26.35,659.26,0.01,0.02,0.83,1.0,6.27,30.42,0.13,46.14
SCH_0894,المركز,حكومية,767,111,100.0,83.01,56.27,100.0,0.7,92.95,6.32,97.45,13.6,130.12,0.7,1,0.4,0.24,21.85,7020.53,0.08,0.08,0.7,4.27,3.28,70.44,0.14,10.03
SCH_0895,الشرق,حكومية,558,65,0.0,23.35,3.31,0.0,38.12,92.89,1.64,19.77,0.0,10.0,0.0,5,11.58,0.0,18.02,3077.73,0.06,0.01,0.87,1.0,4.86,24.2,0.12,7.86
SCH_0896,الشمال,حكومية,1873,97,91.17,91.25,100.0,95.25,29.68,100.0,10.73,86.91,10.33,102.02,0.42,3,8.26,0.12,69.98,10518.47,0.16,0.09,0.35,7.46,4.58,76.17,0.05,7.24
SCH_0897,الغرب,خاصة,1837,69,49.92,54.92,40.91,35.52,30.27,98.0,7.47,19.25,14.12,74.1,0.0,9,20.67,0.0,20.0,5592.88,0.07,0.06,0.73,1.81,3.38,48.01,0.04,8.58
SCH_0898,الجنوب,حكومية,1557,91,18.72,1.65,7.5,10.48,63.34,96.82,1.67,23.05,18.68,29.04,0.15,9,19.8,0.0,54.18,3429.75,0.01,0.01,0.47,1.0,7.17,33.76,0.06,9.84
SCH_0899,الغرب,خاصة,1912,141,83.99,91.13,67.02,90.32,20.28,91.9,3.9,73.71,9.24,106.75,0.13,7,14.1,0.44,59.24,6078.62,0.11,0.07,0.93,5.41,5.53,68.47,0.07,11.26
SCH_0900,الجنوب,حكومية,1562,186,69.24,30.32,80.76,60.99,28.93,100.0,20.71,54.61,6.36,38.97,0.33,9,0.0,0.28,42.6,6915.56,0.01,0.05,0.38,3.94,2.96,60.39,0.12,8.73
SCH_0901,الشمال,خاصة,997,107,44.92,29.62,35.2,55.77,19.35,85.36,1.28,37.53,0.0,91.08,0.24,2,4.44,0.2,44.61,9416.69,0.12,0.09,0.89,7.29,1.0,50.72,0.11,5.39
SCH_0902,الشمال,خاصة,1484,102,29.37,65.08,64.42,36.45,34.59,87.15,1.33,39.97,0.0,24.16,0.32,10,11.83,0.03,20.01,6523.58,0.08,0.04,0.36,5.04,3.43,44.83,0.07,6.87
SCH_0903,الجنوب,حكومية,1086,94,13.86,44.49,38.84,47.72,25.84,87.98,0.67,0.0,2.37,46.03,0.5,8,2.18,0.28,29.34,3091.93,0.01,0.01,0.32,2.9,2.11,42.73,0.09,13.82
SCH_0904,الشرق,حكومية,1958,167,26.79,46.04,17.23,42.18,21.83,84.01,6.71,60.96,2.61,17.16,0.46,10,0.0,0.08,51.29,2753.11,0.13,0.01,0.46,6.77,3.52,49.19,0.09,17.87
SCH_0905,المركز,خاصة,1422,106,31.16,44.32,38.2,38.7,27.02,89.76,4.48,22.18,6.3,28.96,0.4,10,11.21,0.36,23.63,7175.34,0.01,0.05,0.53,4.41,7.4,46.07,0.07,6.42
SCH_0906,الغرب,حكومية,2458,61,69.99,52.46,51.64,37.79,43.03,97.43,0.4,35.36,11.34,10.0,0.16,10,18.8,0.01,51.69,6231.24,0.11,0.03,0.74,2.27,1.0,49.4,0.02,7.93
SCH_0907,الغرب,مجتمعية,486,198,11.0,0.0,5.36,39.59,50.38,91.74,9.85,0.0,3.4,10.0,0.09,1,33.99,0.0,3.94,3922.89,0.05,0.04,0.39,1.74,5.68,22.08,0.41,5.63
SCH_0908,الغرب,حكومية,1915,52,51.14,66.19,88.85,76.6,28.23,86.75,5.25,66.73,13.52,101.9,0.22,3,2.88,0.07,22.01,6435.95,0.04,0.03,0.61,6.4,1.0,59.71,0.03,9.28
SCH_0909,الشمال,حكومية,1985,153,13.64,51.9,16.63,32.4,34.29,82.58,5.6,35.76,1.65,10.0,0.06,8,24.46,0.0,57.96,6209.85,0.05,0.02,0.44,1.14,3.5,37.46,0.08,6.03
SCH_0910,الغرب,حكومية,942,29,37.19,8.21,10.16,22.01,17.25,78.89,0.11,0.0,0.75,14.88,0.14,8,29.52,0.0,22.03,2913.5,0.01,0.01,0.9,1.0,7.05,25.23,0.03,8.66
SCH_0911,المركز,مجتمعية,1705,15,42.26,52.82,53.34,48.26,10.38,89.97,2.3,0.0,4.57,10.0,0.06,10,26.54,0.14,24.7,5607.98,0.01,0.06,0.33,3.58,4.08,41.22,0.01,7.35
SCH_0912,المركز,حكومية,2240,149,40.31,61.85,54.63,70.56,19.65,77.56,4.27,27.4,1.47,26.58,0.22,8,8.49,0.05,56.05,4939.84,0.02,0.07,0.55,3.44,2.43,49.65,0.07,10.05
SCH_0913,الجنوب,خاصة,1246,15,32.27,15.22,45.85,45.91,17.77,80.92,2.28,33.53,0.0,50.94,0.0,7,0.0,0.0,47.81,6971.93,0.01,0.04,0.74,5.39,2.88,44.08,0.01,6.32
SCH_0914,الشمال,خاصة,495,63,53.6,38.0,16.47,14.91,29.56,83.84,3.03,25.14,0.43,30.0,0.28,2,19.42,0.24,41.35,4317.67,0.07,0.01,0.94,3.49,5.12,37.72,0.13,8.74
SCH_0915,المركز,حكومية,2253,110,11.2,12.34,29.5,23.35,33.07,95.15,4.28,12.71,0.0,13.23,0.03,3,10.6,0.0,16.57,5408.98,0.03,0.01,0.91,1.0,8.39,27.72,0.05,5.12
SCH_0916,الشرق,حكومية,880,171,50.49,36.29,53.23,61.45,21.95,87.96,1.5,23.67,0.36,74.52,0.0,9,7.72,0.21,27.75,3425.56,0.06,0.05,0.93,4.07,1.79,47.47,0.19,13.86
SCH_0917,الشمال,خاصة,2091,40,39.33,53.0,40.9,13.7,60.79,95.2,5.0,0.0,5.96,12.85,0.46,2,16.6,0.07,31.14,7975.31,0.01,0.01,0.34,4.26,8.53,38.67,0.02,4.85
SCH_0918,الشمال,حكومية,994,101,1.17,38.5,0.0,22.63,34.44,89.45,0.51,42.91,5.33,66.44,0.38,7,14.23,0.41,39.28,7622.36,0.02,0.02,0.89,1.0,6.63,40.02,0.1,5.25
SCH_0919,المركز,خاصة,402,187,16.81,16.81,36.57,20.86,50.83,83.84,0.88,0.0,4.07,10.0,0.0,1,19.82,0.23,20.29,1027.7,0.01,0.07,0.85,1.0,7.16,24.28,0.47,23.62
SCH_0920,الشرق,حكومية,524,107,33.43,18.48,35.54,28.17,43.7,83.29,0.11,9.92,8.53,10.0,0.25,3,27.65,0.0,27.81,2621.92,0.01,0.01,0.93,1.38,5.57,28.47,0.2,10.86
SCH_0921,الجنوب,حكومية,2491,116,68.78,79.81,71.04,90.04,31.6,83.6,1.98,42.71,8.25,75.12,0.78,1,1.51,0.13,47.79,9503.87,0.09,0.03,0.52,6.41,3.59,63.44,0.05,6.67
SCH_0922,المركز,خاصة,526,85,45.24,64.32,28.07,23.57,45.8,100.0,1.52,51.09,9.26,39.12,0.2,6,19.2,0.34,51.01,3092.27,0.06,0.02,0.94,3.02,1.64,47.32,0.16,15.3
SCH_0923,الشرق,حكومية,1186,154,73.43,85.4,70.78,96.69,0.0,100.0,7.43,79.48,8.68,59.05,0.54,4,3.95,0.03,56.76,8673.06,0.1,0.07,0.58,6.16,1.0,69.67,0.13,8.03
SCH_0924,الشمال,حكومية,960,109,28.29,68.1,14.34,35.95,61.94,93.33,3.23,20.84,6.63,26.69,0.15,1,25.61,0.13,7.89,6301.61,0.04,0.1,0.74,2.15,5.43,34.0,0.11,5.4
SCH_0925,الشرق,حكومية,1236,174,58.96,48.02,80.79,73.1,9.45,81.32,2.31,67.8,10.89,108.41,0.51,5,6.25,0.18,37.04,7353.5,0.14,0.12,0.6,6.17,2.54,61.78,0.14,8.4
SCH_0926,الشمال,حكومية,1106,132,83.75,73.71,100.0,73.25,15.9,88.81,4.46,29.52,12.17,62.36,0.65,4,5.66,0.17,28.33,9271.41,0.09,0.1,0.6,8.2,1.25,65.6,0.12,7.08
SCH_0927,المركز,حكومية,1603,162,84.24,69.77,70.1,92.82,15.05,85.32,0.24,63.38,10.25,23.13,0.25,10,0.95,0.3,52.89,7298.57,0.06,0.07,0.68,5.54,1.0,64.46,0.1,8.83
SCH_0928,المركز,خاصة,564,133,57.03,48.13,46.22,71.61,29.55,91.58,0.73,23.34,9.93,10.0,0.19,10,9.49,0.2,50.51,2400.08,0.11,0.09,0.55,9.32,1.8,52.42,0.24,21.84
SCH_0929,الغرب,حكومية,1444,65,76.16,31.45,38.85,35.98,42.67,81.44,3.11,51.34,7.77,101.14,0.25,2,7.53,0.18,33.09,7662.27,0.07,0.01,0.85,7.0,1.34,51.55,0.05,6.73
SCH_0930,الغرب,حكومية,2320,95,80.72,43.96,22.59,43.27,11.33,85.1,3.73,51.19,1.04,98.15,0.39,7,2.52,0.18,32.37,8775.58,0.1,0.09,0.74,7.03,3.71,56.76,0.04,6.47
